id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2453099,Sat Dec 05 2015 13:40:23 GMT-0800 (PST),2015-12-05,2015-12-05 21:40:23 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-05 21:51:34 UTC,2015-12-05 21:53:09 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2453099,https://static.inaturalist.org/photos/2741413/medium.jpg?1449352330,,,false,0,0,false,3,"95448, Healdsburg, CA, US",38.574706,-122.707424,10,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2453106,Sat Dec 05 2015 13:45:58 GMT-0800 (PST),2015-12-05,2015-12-05 21:45:58 UTC,Pacific Time (US & Canada),true,3735,lotusmorning,2015-12-05 21:54:57 UTC,2016-09-16 21:02:54 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/2453106,https://static.inaturalist.org/photos/2741439/medium.jpg?1449352695,,,false,2,0,false,3,,38.44285,-122.83163,,,,,California newt,Taricha torosa,California Newt,Amphibia,27818
2453110,Sat Dec 05 2015 13:50:11 GMT-0800 (PST),2015-12-05,2015-12-05 21:50:11 UTC,Pacific Time (US & Canada),false,158473,eleanor_g,2015-12-05 21:55:55 UTC,2016-11-17 19:47:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/2453110,https://static.inaturalist.org/photos/2750726/medium.jpg?1449518050,,#2,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5747795785,-122.7074202431,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2453138,2015-12-05 1:35:37 PM PST,2015-12-05,2015-12-05 21:35:37 UTC,Pacific Time (US & Canada),false,158479,molly_l,2015-12-05 22:07:37 UTC,2015-12-28 20:34:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2453138,https://static.inaturalist.org/photos/2741493/medium.jpeg?1449353285,,,true,3,0,false,,,38.5747416,-122.70745622,17,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2455416,Sat Dec 05 2015 16:07:55 GMT-0800 (PST),2015-12-05,2015-12-06 00:07:55 UTC,Pacific Time (US & Canada),false,88577,nelruzam,2015-12-06 19:00:49 UTC,2015-12-20 00:17:16 UTC,research,,http://www.inaturalist.org/observations/2455416,https://static.inaturalist.org/photos/2745420/medium.jpg?1449428722,,,false,3,0,false,3,,37.1111316149,-122.2691627687,228,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2466506,2015-12-09,2015-12-09,,Pacific Time (US & Canada),false,2873,jmaughn,2015-12-10 06:15:59 UTC,2016-09-23 02:42:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2466506,https://static.inaturalist.org/photos/2759250/medium.jpg?1449728188,"","",false,3,0,false,,"California, US",37.3651986746,-121.6687673586,97,obscured,,manual,California Newt,Taricha torosa,California Newt,Amphibia,27818
2469797,Fri Dec 11 2015 13:10:13 GMT-0800 (PST),2015-12-11,2015-12-11 21:10:13 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-11 21:09:45 UTC,2015-12-11 22:02:17 UTC,research,CC-BY,http://www.inaturalist.org/observations/2469797,https://static.inaturalist.org/photos/2764320/medium.jpg?1449868227,,,false,1,0,false,3,"3625 Franz Valley Rd, Santa Rosa, CA, US",38.5714548966,-122.6897189209,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2475799,2015-12-13 12:35:38 PM PST,2015-12-13,2015-12-13 20:35:38 UTC,Pacific Time (US & Canada),true,133206,jbradbury,2015-12-13 21:37:15 UTC,2015-12-14 20:23:36 UTC,research,CC-BY,http://www.inaturalist.org/observations/2475799,https://static.inaturalist.org/photos/2772128/medium.jpeg?1450043049,"","",false,3,0,false,,"",38.34991468,-122.58534275,9,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2481578,Sat Dec 12 2015 11:52:04 GMT-0800 (PST),2015-12-12,2015-12-12 19:52:04 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-16 03:07:32 UTC,2016-11-30 22:04:43 UTC,research,CC-BY,http://www.inaturalist.org/observations/2481578,https://static.inaturalist.org/photos/2780354/medium.jpg?1450235350,,,true,2,0,false,3,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5842787894,-122.6994751209,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2481581,Sat Dec 12 2015 11:53:23 GMT-0800 (PST),2015-12-12,2015-12-12 19:53:23 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-16 03:08:52 UTC,2015-12-19 15:32:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/2481581,https://static.inaturalist.org/photos/2780359/medium.jpg?1450235461,,,true,3,0,false,3,,38.5840634164,-122.6997564175,10,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2487964,Sat Dec 12 2015 13:05:29 GMT-0800 (PST),2015-12-12,2015-12-12 21:05:29 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-19 01:49:05 UTC,2015-12-20 12:38:30 UTC,research,CC-BY,http://www.inaturalist.org/observations/2487964,https://static.inaturalist.org/photos/2789912/medium.jpg?1450489784,,,true,2,0,false,3,,38.5749684228,-122.7055593767,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2487967,Sat Dec 12 2015 13:19:31 GMT-0800 (PST),2015-12-12,2015-12-12 21:19:31 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-19 01:48:26 UTC,2016-11-30 22:00:33 UTC,research,CC-BY,http://www.inaturalist.org/observations/2487967,https://static.inaturalist.org/photos/2789917/medium.jpg?1450489780,,,true,2,0,false,3,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5751676187,-122.706456408,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2487971,Sat Dec 12 2015 13:23:31 GMT-0800 (PST),2015-12-12,2015-12-12 21:23:31 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-19 01:49:04 UTC,2016-11-30 21:59:47 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2487971,https://static.inaturalist.org/photos/2789923/medium.jpg?1450489800,,,true,0,0,false,3,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5751363961,-122.7064538934,5,,,,,Taricha torosa,California Newt,Amphibia,27818
2487973,Sat Dec 12 2015 13:29:26 GMT-0800 (PST),2015-12-12,2015-12-12 21:29:26 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-19 01:49:33 UTC,2016-11-30 21:57:49 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2487973,https://static.inaturalist.org/photos/2789928/medium.jpg?1450489842,,,true,0,0,false,3,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5752931796,-122.7075411101,5,,,,,Taricha torosa,California Newt,Amphibia,27818
2487976,Sat Dec 12 2015 13:30:26 GMT-0800 (PST),2015-12-12,2015-12-12 21:30:26 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-19 01:49:46 UTC,2016-11-30 22:27:24 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2487976,https://static.inaturalist.org/photos/2789932/medium.jpg?1450489890,,,true,0,0,false,3,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5750863143,-122.7076879611,5,,,,,Taricha torosa,California Newt,Amphibia,27818
2488003,Sat Dec 12 2015 13:59:59 GMT-0800 (PST),2015-12-12,2015-12-12 21:59:59 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-19 01:52:29 UTC,2016-11-30 21:57:16 UTC,research,CC-BY,http://www.inaturalist.org/observations/2488003,https://static.inaturalist.org/photos/2789967/medium.jpg?1450490019,,,true,2,0,false,3,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5748560634,-122.7065460944,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491682,Sun Dec 20 2015 11:10:42 GMT-0800 (PST),2015-12-20,2015-12-20 19:10:42 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 19:09:52 UTC,2015-12-20 23:27:34 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491682,https://static.inaturalist.org/photos/2795542/medium.jpg?1450638652,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5750894575,-122.7062040289,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491686,Sun Dec 20 2015 11:12:22 GMT-0800 (PST),2015-12-20,2015-12-20 19:12:22 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 19:11:18 UTC,2015-12-20 23:28:59 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491686,https://static.inaturalist.org/photos/2795544/medium.jpg?1450638755,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5751090292,-122.7062611097,5,,,,California newt,Taricha torosa,California Newt,Amphibia,27818
2491703,Sun Dec 20 2015 11:22:04 GMT-0800 (PST),2015-12-20,2015-12-20 19:22:04 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 19:24:03 UTC,2015-12-20 23:32:54 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491703,https://static.inaturalist.org/photos/2795587/medium.jpg?1450639512,,Around edge of pond,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5751247453,-122.7072765772,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491722,Sun Dec 20 2015 11:36:09 GMT-0800 (PST),2015-12-20,2015-12-20 19:36:09 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 19:36:03 UTC,2015-12-21 16:37:03 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491722,https://static.inaturalist.org/photos/2795622/medium.jpg?1450640249,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5746626141,-122.7075853543,87,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491836,Sun Dec 20 2015 12:01:01 GMT-0800 (PST),2015-12-20,2015-12-20 20:01:01 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 20:02:01 UTC,2016-11-30 21:54:22 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491836,https://static.inaturalist.org/photos/2795691/medium.jpg?1450641822,,"Times ten
",true,1,0,false,3,"95448, Healdsburg, CA, US",38.5747504933,-122.7068789398,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491852,Sun Dec 20 2015 12:09:15 GMT-0800 (PST),2015-12-20,2015-12-20 20:09:15 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 20:08:16 UTC,2016-01-24 11:54:05 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491852,https://static.inaturalist.org/photos/2795714/medium.jpg?1450642237,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5748133157,-122.7068967932,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491868,Sun Dec 20 2015 12:16:51 GMT-0800 (PST),2015-12-20,2015-12-20 20:16:51 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 20:17:17 UTC,2016-11-30 21:53:40 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491868,https://static.inaturalist.org/photos/2795737/medium.jpg?1450642688,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.57460381,-122.7065938712,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2491901,Sun Dec 20 2015 12:31:07 GMT-0800 (PST),2015-12-20,2015-12-20 20:31:07 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-20 20:29:56 UTC,2016-11-30 21:51:54 UTC,research,CC-BY,http://www.inaturalist.org/observations/2491901,https://static.inaturalist.org/photos/2795773/medium.jpg?1450643473,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5749881203,-122.7066118923,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2497831,Tue Dec 22 2015 16:07:31 GMT-0800 (PST),2015-12-22,2015-12-23 00:07:31 UTC,Pacific Time (US & Canada),false,3494,damontighe,2015-12-23 04:01:41 UTC,2015-12-23 15:25:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2497831,https://static.inaturalist.org/photos/2804697/medium.jpg?1450843388,,,false,4,0,false,3,"Knowland Park, Oakland, CA, US",37.7573966667,-122.1374361667,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2498291,2015-12-21 03:13,2015-12-21,2015-12-21 11:13:00 UTC,Pacific Time (US & Canada),true,36035,dreamingofmattapoisett,2015-12-23 07:50:51 UTC,2015-12-23 15:26:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2498291,https://static.inaturalist.org/photos/2805402/medium.jpg?1450857381,"",The California Newt was lying on the floor of our open back porch.  During the raining winters we often see them at night.  ,false,1,0,false,,"",39.01658,-123.210484,,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2508509,Sun Dec 27 2015 14:29:48 GMT-0800 (PST),2015-12-27,2015-12-27 22:29:48 UTC,Pacific Time (US & Canada),false,1045,protecthabitat,2015-12-27 22:30:04 UTC,2016-09-19 22:49:56 UTC,research,,http://www.inaturalist.org/observations/2508509,https://static.inaturalist.org/photos/2818181/medium.jpg?1451255454,,,false,2,0,false,3,"95448, Healdsburg, CA, US",38.5748271458,-122.7065408138,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2520799,2009-10-22,2009-10-22,,Pacific Time (US & Canada),false,163052,maxx310,2015-12-30 23:40:15 UTC,2016-01-06 05:56:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2520799,https://static.inaturalist.org/photos/2828110/medium.jpg?1451518937,"","",false,5,0,false,,santa monica mountains,34.1203,-118.9318,1796,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2523761,2015-12-06 14:18:28,2015-12-06,2015-12-06 22:18:28 UTC,Pacific Time (US & Canada),true,5692,justin2,2015-12-31 16:04:58 UTC,2016-02-28 05:18:42 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/2523761,https://static.inaturalist.org/photos/2829684/medium.jpg?1451577954,"",Taricha torosa near Bullfrog Pond on the Armstrong Redwoods East Ridge Trail.,false,2,0,false,,Armstrong Redwoods,38.550884,-123.000612,63,,,manual,California Newt,Taricha torosa,California Newt,Amphibia,27818
2550097,2016-01-03 11:31:03 AM PST,2016-01-03,2016-01-03 19:31:03 UTC,Pacific Time (US & Canada),false,158477,janet_d,2016-01-03 23:36:47 UTC,2016-11-30 21:47:27 UTC,research,CC-BY,http://www.inaturalist.org/observations/2550097,https://static.inaturalist.org/photos/2842750/medium.jpeg?1451864405,"","",true,2,0,false,,Pepperwood Preserve,38.569659,-122.689175,190,,,"",California Newt,Taricha torosa,California Newt,Amphibia,27818
2550098,2016-01-03 11:34:25 AM PST,2016-01-03,2016-01-03 19:34:25 UTC,Pacific Time (US & Canada),false,158477,janet_d,2016-01-03 23:38:12 UTC,2016-11-30 22:23:05 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2550098,https://static.inaturalist.org/photos/2842752/medium.jpeg?1451864370,"","",true,0,0,false,,Pepperwood Preserve,38.569659,-122.689175,,,,manual,Newt,Taricha torosa,California Newt,Amphibia,27818
2550138,2016-01-03 1:44:37 PM PST,2016-01-03,2016-01-03 21:44:37 UTC,Pacific Time (US & Canada),false,158477,janet_d,2016-01-03 23:37:34 UTC,2016-12-01 00:28:01 UTC,research,CC-BY,http://www.inaturalist.org/observations/2550138,https://static.inaturalist.org/photos/2842827/medium.jpeg?1451864633,"","",true,2,0,false,,Pepperwood Preserve,38.569659,-122.689175,,,,manual,California Newt,Taricha torosa,California Newt,Amphibia,27818
2550143,2016-01-03 2:06:22 PM PST,2016-01-03,2016-01-03 22:06:22 UTC,Pacific Time (US & Canada),false,158477,janet_d,2016-01-03 23:37:39 UTC,2016-11-30 22:32:51 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2550143,https://static.inaturalist.org/photos/2842838/medium.jpeg?1451864618,"","",true,0,0,false,,Pepperwood Preserve,38.569659,-122.689175,,,,manual,Newt,Taricha torosa,California Newt,Amphibia,27818
2552736,2016-01-03 12:32:52,2016-01-03,2016-01-03 20:32:52 UTC,Pacific Time (US & Canada),false,5179,leptonia,2016-01-04 03:53:39 UTC,2016-01-05 06:14:34 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/2552736,https://static.inaturalist.org/photos/2844004/medium.jpg?1451879677,"",ID by Trent Pearce. It has 4 legs I'm useless at these things.,false,3,0,false,,"Quail Hollow Ranch, Santa Cruz",37.085718,-122.061284,709,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2552907,2015-12-19 11:44:33,2015-12-19,2015-12-19 19:44:33 UTC,Pacific Time (US & Canada),false,25945,alan_rockefeller,2016-01-04 04:28:35 UTC,2016-01-31 15:44:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2552907,https://static.inaturalist.org/photos/2844181/medium.jpg?1451881845,"",Found on the UCSC campus.,false,2,0,false,,Santa Cruz,36.974117,-122.030796,5688,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2561871,2016-01-06 9:32:31 PM PST,2016-01-06,2016-01-07 05:32:31 UTC,Pacific Time (US & Canada),false,3161,greenrosettas,2016-01-07 07:53:49 UTC,2016-01-20 04:42:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2561871,https://static.inaturalist.org/photos/2854181/medium.jpeg?1452153293,"","",false,3,0,false,,"Redwood Road, Castro Valley, CA, US",37.748925,-122.093653,8126,,gps,gps,California Newt,Taricha torosa,California Newt,Amphibia,27818
2561894,2016-01-06,2016-01-06,,Pacific Time (US & Canada),false,2873,jmaughn,2016-01-07 08:27:53 UTC,2016-01-07 16:49:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2561894,https://static.inaturalist.org/photos/2854255/medium.jpg?1452155337,"","",false,3,0,false,,"California, US",37.4644338644,-122.5569227239,2136,obscured,,manual,California Newt,Taricha torosa,California Newt,Amphibia,27818
2564188,2016-01-07 09:34:52,2016-01-07,2016-01-07 17:34:52 UTC,Pacific Time (US & Canada),false,26610,anudibranchmom,2016-01-08 07:12:52 UTC,2016-01-09 15:47:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2564188,https://static.inaturalist.org/photos/2857300/medium.jpg?1452237314,2016-01-07 Wunderlich,"Big one, perhaps full of eggs or snacks.

Back to this excellent page again! http://www.californiaherps.com/identification/salamandersid/newts.html",false,2,0,false,,"California, US",37.5594660933,-122.385249127,,obscured,,,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
2564200,2016-01-07,2016-01-07,,Pacific Time (US & Canada),false,2873,jmaughn,2016-01-08 07:16:05 UTC,2016-09-23 02:44:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2564200,https://static.inaturalist.org/photos/2857316/medium.jpg?1452237521,"","",false,3,0,false,,"California, US",37.2545981238,-121.649669185,48,obscured,,manual,California Newt,Taricha torosa,California Newt,Amphibia,27818
2567711,Sat Jan 09 2016 14:25:54 GMT-0800 (PST),2016-01-09,2016-01-09 22:25:54 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2016-01-09 22:33:11 UTC,2016-01-10 22:49:04 UTC,research,CC-BY,http://www.inaturalist.org/observations/2567711,https://static.inaturalist.org/photos/2862728/medium.jpg?1452378775,,,false,2,0,false,3,"3625 Franz Valley Rd, Santa Rosa, CA, US",38.5726643214,-122.6895696392,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2568154,2016-01-09,2016-01-09,,Pacific Time (US & Canada),false,1847,lcook,2016-01-10 01:03:36 UTC,2016-01-10 02:10:57 UTC,needs_id,,http://www.inaturalist.org/observations/2568154,https://static.inaturalist.org/photos/2863417/medium.jpg?1452387910,"",,false,0,0,false,,Pepperwood Preserve,38.5750583333,-122.7075805556,,,,,Taricha torosa (California Newt),Taricha torosa,California Newt,Amphibia,27818
2570951,Sun Jan 10 2016 12:23:20 GMT-0800 (PST),2016-01-10,2016-01-10 20:23:20 UTC,Pacific Time (US & Canada),false,1,kueda,2016-01-11 00:11:12 UTC,2016-01-11 07:28:31 UTC,research,CC0,http://www.inaturalist.org/observations/2570951,https://static.inaturalist.org/photos/2867643/medium.jpg?1452471176,,Lots of these out and about.,false,3,0,false,3,"94526, Danville, CA, US",37.795921485,-121.9959420898,5,,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
